Edad;Sexo;Comunidades y Ciudades Autónomas;Periodo;Total
55 y más años;Mujeres;09 Cataluña;2017T2;43,0
55 y más años;Mujeres;09 Cataluña;2017T1;41,9
55 y más años;Mujeres;09 Cataluña;2016T4;40,7
55 y más años;Mujeres;09 Cataluña;2016T3;36,4
55 y más años;Mujeres;09 Cataluña;2016T2;45,1
55 y más años;Mujeres;09 Cataluña;2016T1;53,5
55 y más años;Mujeres;09 Cataluña;2015T4;49,4
55 y más años;Mujeres;09 Cataluña;2015T3;47,3
55 y más años;Mujeres;09 Cataluña;2015T2;51,0
55 y más años;Mujeres;09 Cataluña;2015T1;44,3
55 y más años;Mujeres;09 Cataluña;2014T4;36,8
55 y más años;Mujeres;09 Cataluña;2014T3;32,8
55 y más años;Mujeres;09 Cataluña;2014T2;40,8
55 y más años;Mujeres;09 Cataluña;2014T1;33,9
55 y más años;Mujeres;09 Cataluña;2013T4;36,4
55 y más años;Mujeres;09 Cataluña;2013T3;39,2
55 y más años;Mujeres;09 Cataluña;2013T2;39,7
55 y más años;Mujeres;09 Cataluña;2013T1;40,9
55 y más años;Mujeres;09 Cataluña;2012T4;32,4
55 y más años;Mujeres;09 Cataluña;2012T3;33,6
55 y más años;Mujeres;09 Cataluña;2012T2;32,8
55 y más años;Mujeres;09 Cataluña;2012T1;35,5
55 y más años;Mujeres;09 Cataluña;2011T4;30,6
55 y más años;Mujeres;09 Cataluña;2011T3;26,5
55 y más años;Mujeres;09 Cataluña;2011T2;23,1
55 y más años;Mujeres;09 Cataluña;2011T1;26,7
55 y más años;Mujeres;09 Cataluña;2010T4;24,2
55 y más años;Mujeres;09 Cataluña;2010T3;24,6
55 y más años;Mujeres;09 Cataluña;2010T2;24,1
55 y más años;Mujeres;09 Cataluña;2010T1;22,1
55 y más años;Mujeres;10 Comunitat Valenciana;2021T4;40,5
55 y más años;Mujeres;10 Comunitat Valenciana;2021T3;42,6
55 y más años;Mujeres;10 Comunitat Valenciana;2021T2;46,1
55 y más años;Mujeres;10 Comunitat Valenciana;2021T1;30,2
55 y más años;Mujeres;10 Comunitat Valenciana;2020T4;38,8
55 y más años;Mujeres;10 Comunitat Valenciana;2020T3;33,0
55 y más años;Mujeres;10 Comunitat Valenciana;2020T2;27,8
55 y más años;Mujeres;10 Comunitat Valenciana;2020T1;29,3
55 y más años;Mujeres;10 Comunitat Valenciana;2019T4;37,0
55 y más años;Mujeres;10 Comunitat Valenciana;2019T3;31,0
55 y más años;Mujeres;10 Comunitat Valenciana;2019T2;25,2
55 y más años;Mujeres;10 Comunitat Valenciana;2019T1;27,9
55 y más años;Mujeres;10 Comunitat Valenciana;2018T4;35,4
55 y más años;Mujeres;10 Comunitat Valenciana;2018T3;27,4
55 y más años;Mujeres;10 Comunitat Valenciana;2018T2;30,7
55 y más años;Mujeres;10 Comunitat Valenciana;2018T1;30,8
55 y más años;Mujeres;10 Comunitat Valenciana;2017T4;26,0
55 y más años;Mujeres;10 Comunitat Valenciana;2017T3;23,0
55 y más años;Mujeres;10 Comunitat Valenciana;2017T2;31,8
55 y más años;Mujeres;10 Comunitat Valenciana;2017T1;26,8
55 y más años;Mujeres;10 Comunitat Valenciana;2016T4;33,2
55 y más años;Mujeres;10 Comunitat Valenciana;2016T3;34,8
55 y más años;Mujeres;10 Comunitat Valenciana;2016T2;34,6
55 y más años;Mujeres;10 Comunitat Valenciana;2016T1;28,8
55 y más años;Mujeres;10 Comunitat Valenciana;2015T4;28,4
55 y más años;Mujeres;10 Comunitat Valenciana;2015T3;32,1
55 y más años;Mujeres;10 Comunitat Valenciana;2015T2;27,0
55 y más años;Mujeres;10 Comunitat Valenciana;2015T1;26,3
55 y más años;Mujeres;10 Comunitat Valenciana;2014T4;27,1
55 y más años;Mujeres;10 Comunitat Valenciana;2014T3;32,6
55 y más años;Mujeres;10 Comunitat Valenciana;2014T2;30,8
55 y más años;Mujeres;10 Comunitat Valenciana;2014T1;28,0
55 y más años;Mujeres;10 Comunitat Valenciana;2013T4;26,2
55 y más años;Mujeres;10 Comunitat Valenciana;2013T3;24,6
55 y más años;Mujeres;10 Comunitat Valenciana;2013T2;31,1
55 y más años;Mujeres;10 Comunitat Valenciana;2013T1;27,4
55 y más años;Mujeres;10 Comunitat Valenciana;2012T4;23,3
55 y más años;Mujeres;10 Comunitat Valenciana;2012T3;24,8
55 y más años;Mujeres;10 Comunitat Valenciana;2012T2;24,0
55 y más años;Mujeres;10 Comunitat Valenciana;2012T1;19,4
55 y más años;Mujeres;10 Comunitat Valenciana;2011T4;18,4
55 y más años;Mujeres;10 Comunitat Valenciana;2011T3;18,2
55 y más años;Mujeres;10 Comunitat Valenciana;2011T2;18,8
55 y más años;Mujeres;10 Comunitat Valenciana;2011T1;16,6
55 y más años;Mujeres;10 Comunitat Valenciana;2010T4;15,5
55 y más años;Mujeres;10 Comunitat Valenciana;2010T3;17,8
55 y más años;Mujeres;10 Comunitat Valenciana;2010T2;15,6
55 y más años;Mujeres;10 Comunitat Valenciana;2010T1;17,4
55 y más años;Mujeres;11 Extremadura;2021T4;6,7
55 y más años;Mujeres;11 Extremadura;2021T3;8,4
55 y más años;Mujeres;11 Extremadura;2021T2;7,9
55 y más años;Mujeres;11 Extremadura;2021T1;8,8
55 y más años;Mujeres;11 Extremadura;2020T4;7,9
55 y más años;Mujeres;11 Extremadura;2020T3;7,7
55 y más años;Mujeres;11 Extremadura;2020T2;7,5
55 y más años;Mujeres;11 Extremadura;2020T1;6,7
55 y más años;Mujeres;11 Extremadura;2019T4;8,8
55 y más años;Mujeres;11 Extremadura;2019T3;8,4
55 y más años;Mujeres;11 Extremadura;2019T2;8,6
55 y más años;Mujeres;11 Extremadura;2019T1;8,5
55 y más años;Mujeres;11 Extremadura;2018T4;7,0
55 y más años;Mujeres;11 Extremadura;2018T3;6,5
55 y más años;Mujeres;11 Extremadura;2018T2;9,5
55 y más años;Mujeres;11 Extremadura;2018T1;8,4
55 y más años;Mujeres;11 Extremadura;2017T4;8,8
55 y más años;Mujeres;11 Extremadura;2017T3;8,8
55 y más años;Mujeres;11 Extremadura;2017T2;7,7
55 y más años;Mujeres;11 Extremadura;2017T1;8,1
55 y más años;Mujeres;11 Extremadura;2016T4;8,6
55 y más años;Mujeres;11 Extremadura;2016T3;5,9
55 y más años;Mujeres;11 Extremadura;2016T2;7,3
55 y más años;Mujeres;11 Extremadura;2016T1;10,4
55 y más años;Mujeres;11 Extremadura;2015T4;8,5
55 y más años;Mujeres;11 Extremadura;2015T3;6,0
55 y más años;Mujeres;11 Extremadura;2015T2;7,4
55 y más años;Mujeres;11 Extremadura;2015T1;7,4
55 y más años;Mujeres;11 Extremadura;2014T4;5,7
55 y más años;Mujeres;11 Extremadura;2014T3;5,7
55 y más años;Mujeres;11 Extremadura;2014T2;7,5
55 y más años;Mujeres;11 Extremadura;2014T1;5,7
55 y más años;Mujeres;11 Extremadura;2013T4;6,4
55 y más años;Mujeres;11 Extremadura;2013T3;5,5
55 y más años;Mujeres;11 Extremadura;2013T2;6,8
55 y más años;Mujeres;11 Extremadura;2013T1;5,5
55 y más años;Mujeres;11 Extremadura;2012T4;6,2
55 y más años;Mujeres;11 Extremadura;2012T3;5,1
55 y más años;Mujeres;11 Extremadura;2012T2;3,6
55 y más años;Mujeres;11 Extremadura;2012T1;3,4
55 y más años;Mujeres;11 Extremadura;2011T4;4,9
55 y más años;Mujeres;11 Extremadura;2011T3;3,5
55 y más años;Mujeres;11 Extremadura;2011T2;3,8
55 y más años;Mujeres;11 Extremadura;2011T1;2,6
55 y más años;Mujeres;11 Extremadura;2010T4;3,4
55 y más años;Mujeres;11 Extremadura;2010T3;2,9
55 y más años;Mujeres;11 Extremadura;2010T2;2,7
55 y más años;Mujeres;11 Extremadura;2010T1;2,8
55 y más años;Mujeres;12 Galicia;2021T4;13,9
55 y más años;Mujeres;12 Galicia;2021T3;11,9
55 y más años;Mujeres;12 Galicia;2021T2;15,0
55 y más años;Mujeres;12 Galicia;2021T1;12,4
55 y más años;Mujeres;12 Galicia;2020T4;9,8
55 y más años;Mujeres;12 Galicia;2020T3;10,5
55 y más años;Mujeres;12 Galicia;2020T2;10,0
55 y más años;Mujeres;12 Galicia;2020T1;13,0
55 y más años;Mujeres;12 Galicia;2019T4;12,2
55 y más años;Mujeres;12 Galicia;2019T3;12,9
55 y más años;Mujeres;12 Galicia;2019T2;10,8
55 y más años;Mujeres;12 Galicia;2019T1;12,1
55 y más años;Mujeres;12 Galicia;2018T4;10,8
55 y más años;Mujeres;12 Galicia;2018T3;11,6
55 y más años;Mujeres;12 Galicia;2018T2;13,2
55 y más años;Mujeres;12 Galicia;2018T1;13,5
55 y más años;Mujeres;12 Galicia;2017T4;11,7
55 y más años;Mujeres;12 Galicia;2017T3;12,6
55 y más años;Mujeres;12 Galicia;2017T2;12,2
55 y más años;Mujeres;12 Galicia;2017T1;13,1
55 y más años;Mujeres;12 Galicia;2016T4;11,7
55 y más años;Mujeres;12 Galicia;2016T3;11,2
55 y más años;Mujeres;12 Galicia;2016T2;10,3
55 y más años;Mujeres;12 Galicia;2016T1;11,7
55 y más años;Mujeres;12 Galicia;2015T4;11,4
55 y más años;Mujeres;12 Galicia;2015T3;12,2
55 y más años;Mujeres;12 Galicia;2015T2;12,1
55 y más años;Mujeres;12 Galicia;2015T1;10,6
55 y más años;Mujeres;12 Galicia;2014T4;12,2
55 y más años;Mujeres;12 Galicia;2014T3;12,3
55 y más años;Mujeres;12 Galicia;2014T2;11,8
55 y más años;Mujeres;12 Galicia;2014T1;11,8
55 y más años;Mujeres;12 Galicia;2013T4;12,4
55 y más años;Mujeres;12 Galicia;2013T3;12,3
55 y más años;Mujeres;12 Galicia;2013T2;11,3
55 y más años;Mujeres;12 Galicia;2013T1;10,6
55 y más años;Mujeres;12 Galicia;2012T4;10,8
55 y más años;Mujeres;12 Galicia;2012T3;10,3
55 y más años;Mujeres;12 Galicia;2012T2;10,6
55 y más años;Mujeres;12 Galicia;2012T1;11,1
55 y más años;Mujeres;12 Galicia;2011T4;9,6
55 y más años;Mujeres;12 Galicia;2011T3;8,9
55 y más años;Mujeres;12 Galicia;2011T2;8,3
55 y más años;Mujeres;12 Galicia;2011T1;9,8
55 y más años;Mujeres;12 Galicia;2010T4;8,2
55 y más años;Mujeres;12 Galicia;2010T3;7,3
55 y más años;Mujeres;12 Galicia;2010T2;6,5
55 y más años;Mujeres;12 Galicia;2010T1;6,2
55 y más años;Mujeres;13 Madrid, Comunidad de;2021T4;38,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2021T3;48,2
55 y más años;Mujeres;13 Madrid, Comunidad de;2021T2;33,5
55 y más años;Mujeres;13 Madrid, Comunidad de;2021T1;35,8
55 y más años;Mujeres;13 Madrid, Comunidad de;2020T4;37,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2020T3;26,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2020T2;32,1
55 y más años;Mujeres;13 Madrid, Comunidad de;2020T1;44,5
55 y más años;Mujeres;13 Madrid, Comunidad de;2019T4;40,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2019T3;28,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2019T2;31,9
55 y más años;Mujeres;13 Madrid, Comunidad de;2019T1;33,8
55 y más años;Mujeres;13 Madrid, Comunidad de;2018T4;33,6
55 y más años;Mujeres;13 Madrid, Comunidad de;2018T3;25,7
55 y más años;Mujeres;13 Madrid, Comunidad de;2018T2;33,4
55 y más años;Mujeres;13 Madrid, Comunidad de;2018T1;36,6
55 y más años;Mujeres;13 Madrid, Comunidad de;2017T4;36,7
55 y más años;Mujeres;13 Madrid, Comunidad de;2017T3;31,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2017T2;27,9
55 y más años;Mujeres;13 Madrid, Comunidad de;2017T1;25,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2016T4;34,8
55 y más años;Mujeres;13 Madrid, Comunidad de;2016T3;37,6
55 y más años;Mujeres;13 Madrid, Comunidad de;2016T2;31,0
55 y más años;Mujeres;13 Madrid, Comunidad de;2016T1;37,2
55 y más años;Mujeres;13 Madrid, Comunidad de;2015T4;40,0
55 y más años;Mujeres;13 Madrid, Comunidad de;2015T3;30,0
55 y más años;Mujeres;13 Madrid, Comunidad de;2015T2;29,1
55 y más años;Mujeres;13 Madrid, Comunidad de;2015T1;23,7
55 y más años;Mujeres;13 Madrid, Comunidad de;2014T4;30,8
55 y más años;Mujeres;13 Madrid, Comunidad de;2014T3;34,0
55 y más años;Mujeres;13 Madrid, Comunidad de;2014T2;44,6
55 y más años;Mujeres;13 Madrid, Comunidad de;2014T1;40,8
55 y más años;Mujeres;13 Madrid, Comunidad de;2013T4;43,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2013T3;33,5
55 y más años;Mujeres;13 Madrid, Comunidad de;2013T2;29,9
55 y más años;Mujeres;13 Madrid, Comunidad de;2013T1;44,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2012T4;37,9
55 y más años;Mujeres;13 Madrid, Comunidad de;2012T3;24,8
55 y más años;Mujeres;13 Madrid, Comunidad de;2012T2;30,4
55 y más años;Mujeres;13 Madrid, Comunidad de;2012T1;23,9
55 y más años;Mujeres;13 Madrid, Comunidad de;2011T4;23,6
55 y más años;Mujeres;13 Madrid, Comunidad de;2011T3;24,3
55 y más años;Mujeres;13 Madrid, Comunidad de;2011T2;18,1
55 y más años;Mujeres;13 Madrid, Comunidad de;2011T1;15,9
55 y más años;Mujeres;13 Madrid, Comunidad de;2010T4;16,1
55 y más años;Mujeres;13 Madrid, Comunidad de;2010T3;16,4
55 y más años;Mujeres;13 Madrid, Comunidad de;2010T2;15,7
55 y más años;Mujeres;13 Madrid, Comunidad de;2010T1;21,1
55 y más años;Mujeres;14 Murcia, Región de;2021T4;9,7
55 y más años;Mujeres;14 Murcia, Región de;2021T3;9,1
55 y más años;Mujeres;14 Murcia, Región de;2021T2;8,1
55 y más años;Mujeres;14 Murcia, Región de;2021T1;12,8
55 y más años;Mujeres;14 Murcia, Región de;2020T4;8,1
55 y más años;Mujeres;14 Murcia, Región de;2020T3;9,4
55 y más años;Mujeres;14 Murcia, Región de;2020T2;7,0
55 y más años;Mujeres;14 Murcia, Región de;2020T1;7,5
55 y más años;Mujeres;14 Murcia, Región de;2019T4;7,5
55 y más años;Mujeres;14 Murcia, Región de;2019T3;4,2
55 y más años;Mujeres;14 Murcia, Región de;2019T2;5,6
55 y más años;Mujeres;14 Murcia, Región de;2019T1;7,3
55 y más años;Mujeres;14 Murcia, Región de;2018T4;9,5
55 y más años;Mujeres;14 Murcia, Región de;2018T3;7,6
55 y más años;Mujeres;14 Murcia, Región de;2018T2;7,5
55 y más años;Mujeres;14 Murcia, Región de;2018T1;8,0
55 y más años;Mujeres;14 Murcia, Región de;2017T4;6,8
55 y más años;Mujeres;14 Murcia, Región de;2017T3;7,3
55 y más años;Mujeres;14 Murcia, Región de;2017T2;8,9
55 y más años;Mujeres;14 Murcia, Región de;2017T1;7,4
55 y más años;Mujeres;14 Murcia, Región de;2016T4;7,6
55 y más años;Mujeres;14 Murcia, Región de;2016T3;7,5
55 y más años;Mujeres;14 Murcia, Región de;2016T2;6,7
55 y más años;Mujeres;14 Murcia, Región de;2016T1;9,3
55 y más años;Mujeres;14 Murcia, Región de;2015T4;9,3
55 y más años;Mujeres;14 Murcia, Región de;2015T3;8,3
55 y más años;Mujeres;14 Murcia, Región de;2015T2;9,6
55 y más años;Mujeres;14 Murcia, Región de;2015T1;10,0
55 y más años;Mujeres;14 Murcia, Región de;2014T4;9,3
55 y más años;Mujeres;14 Murcia, Región de;2014T3;8,4
55 y más años;Mujeres;14 Murcia, Región de;2014T2;6,7
55 y más años;Mujeres;14 Murcia, Región de;2014T1;6,6
55 y más años;Mujeres;14 Murcia, Región de;2013T4;7,5
55 y más años;Mujeres;14 Murcia, Región de;2013T3;6,5
55 y más años;Mujeres;14 Murcia, Región de;2013T2;7,8
55 y más años;Mujeres;14 Murcia, Región de;2013T1;5,3
55 y más años;Mujeres;14 Murcia, Región de;2012T4;4,9
55 y más años;Mujeres;14 Murcia, Región de;2012T3;5,0
55 y más años;Mujeres;14 Murcia, Región de;2012T2;6,3
55 y más años;Mujeres;14 Murcia, Región de;2012T1;4,8
55 y más años;Mujeres;14 Murcia, Región de;2011T4;3,7
55 y más años;Mujeres;14 Murcia, Región de;2011T3;4,9
55 y más años;Mujeres;14 Murcia, Región de;2011T2;4,7
55 y más años;Mujeres;14 Murcia, Región de;2011T1;7,6
55 y más años;Mujeres;14 Murcia, Región de;2010T4;4,4
55 y más años;Mujeres;14 Murcia, Región de;2010T3;3,6
55 y más años;Mujeres;14 Murcia, Región de;2010T2;3,5
55 y más años;Mujeres;14 Murcia, Región de;2010T1;4,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2021T4;0,8
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2021T3;1,8
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2021T2;2,6
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2021T1;2,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2020T4;1,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2020T3;1,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2020T2;1,6
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2020T1;2,0
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2019T4;1,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2019T3;1,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2019T2;1,4
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2019T1;1,0
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2018T4;1,7
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2018T3;1,9
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2018T2;2,0
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2018T1;2,9
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2017T4;1,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2017T3;2,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2017T2;2,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2017T1;1,4
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2016T4;1,4
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2016T3;3,1
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2016T2;3,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2016T1;2,8
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2015T4;2,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2015T3;2,4
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2015T2;2,0
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2015T1;1,7
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2014T4;1,9
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2014T3;2,1
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2014T2;2,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2014T1;2,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2013T4;1,7
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2013T3;1,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2013T2;1,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2013T1;1,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2012T4;1,6
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2012T3;2,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2012T2;1,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2012T1;1,5
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2011T4;1,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2011T3;0,3
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2011T2;1,4
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2011T1;1,7
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2010T4;1,1
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2010T3;1,2
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2010T2;0,7
55 y más años;Mujeres;15 Navarra, Comunidad Foral de;2010T1;1,1
55 y más años;Mujeres;16 País Vasco;2021T4;9,2
55 y más años;Mujeres;16 País Vasco;2021T3;9,9
55 y más años;Mujeres;16 País Vasco;2021T2;7,9
55 y más años;Mujeres;16 País Vasco;2021T1;10,3
55 y más años;Mujeres;16 País Vasco;2020T4;6,1
55 y más años;Mujeres;16 País Vasco;2020T3;7,3
55 y más años;Mujeres;16 País Vasco;2020T2;5,6
55 y más años;Mujeres;16 País Vasco;2020T1;5,0
55 y más años;Mujeres;16 País Vasco;2019T4;7,2
55 y más años;Mujeres;16 País Vasco;2019T3;7,5
55 y más años;Mujeres;16 País Vasco;2019T2;5,3
55 y más años;Mujeres;16 País Vasco;2019T1;7,3
55 y más años;Mujeres;16 País Vasco;2018T4;7,4
55 y más años;Mujeres;16 País Vasco;2018T3;5,9
55 y más años;Mujeres;16 País Vasco;2018T2;5,8
55 y más años;Mujeres;16 País Vasco;2018T1;8,1
55 y más años;Mujeres;16 País Vasco;2017T4;7,0
55 y más años;Mujeres;16 País Vasco;2017T3;6,1
55 y más años;Mujeres;16 País Vasco;2017T2;7,2
55 y más años;Mujeres;16 País Vasco;2017T1;9,3
55 y más años;Mujeres;16 País Vasco;2016T4;8,6
55 y más años;Mujeres;16 País Vasco;2016T3;9,2
55 y más años;Mujeres;16 País Vasco;2016T2;6,8
55 y más años;Mujeres;16 País Vasco;2016T1;7,3
55 y más años;Mujeres;16 País Vasco;2015T4;7,0
55 y más años;Mujeres;16 País Vasco;2015T3;7,7
55 y más años;Mujeres;16 País Vasco;2015T2;7,5
55 y más años;Mujeres;16 País Vasco;2015T1;6,8
55 y más años;Mujeres;16 País Vasco;2014T4;6,6
55 y más años;Mujeres;16 País Vasco;2014T3;4,7
55 y más años;Mujeres;16 País Vasco;2014T2;4,1
55 y más años;Mujeres;16 País Vasco;2014T1;6,1
55 y más años;Mujeres;16 País Vasco;2013T4;5,7
55 y más años;Mujeres;16 País Vasco;2013T3;6,3
55 y más años;Mujeres;16 País Vasco;2013T2;5,6
55 y más años;Mujeres;16 País Vasco;2013T1;8,4
55 y más años;Mujeres;16 País Vasco;2012T4;6,5
55 y más años;Mujeres;16 País Vasco;2012T3;8,0
55 y más años;Mujeres;16 País Vasco;2012T2;7,5
55 y más años;Mujeres;16 País Vasco;2012T1;7,5
55 y más años;Mujeres;16 País Vasco;2011T4;6,4
55 y más años;Mujeres;16 País Vasco;2011T3;6,7
55 y más años;Mujeres;16 País Vasco;2011T2;5,1
55 y más años;Mujeres;16 País Vasco;2011T1;5,3
55 y más años;Mujeres;16 País Vasco;2010T4;3,9
55 y más años;Mujeres;16 País Vasco;2010T3;4,2
55 y más años;Mujeres;16 País Vasco;2010T2;5,1
55 y más años;Mujeres;16 País Vasco;2010T1;3,8
55 y más años;Mujeres;17 Rioja, La;2021T4;1,6
55 y más años;Mujeres;17 Rioja, La;2021T3;2,5
55 y más años;Mujeres;17 Rioja, La;2021T2;2,3
55 y más años;Mujeres;17 Rioja, La;2021T1;2,3
55 y más años;Mujeres;17 Rioja, La;2020T4;1,5
55 y más años;Mujeres;17 Rioja, La;2020T3;1,4
55 y más años;Mujeres;17 Rioja, La;2020T2;1,3
55 y más años;Mujeres;17 Rioja, La;2020T1;1,8
55 y más años;Mujeres;17 Rioja, La;2019T4;1,5
55 y más años;Mujeres;17 Rioja, La;2019T3;1,2
55 y más años;Mujeres;17 Rioja, La;2019T2;1,0
55 y más años;Mujeres;17 Rioja, La;2019T1;1,5
55 y más años;Mujeres;17 Rioja, La;2018T4;1,2
